reformEventId,canonicalActorId,issueCode,comparisonGroup,matchingVariables,prePeriodStart,prePeriodEnd,postPeriodStart,postPeriodEnd,matchScore,exclusionReason,reviewStatus,notes
hloga-2007-federal-lobbying-disclosure,cand-64eb180b9a40,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-aea7a37c8f81,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-97885a307768,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-54cc89147873,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-42ee0d4c22b9,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-3cd3309719f3,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-6e85a24df8b0,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-141a459de804,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-a2c9585d951b,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-9c4258565aba,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-fd84d9554a12,reviewed-energy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-beb734416ad7,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-1b6c2c019c9f,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-29ce4f6c9366,reviewed-energy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-f16ad590e1e2,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-0920cb1e8919,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-4be04be2ac1f,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-a3291e7ddf95,reviewed-finance,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
